wavelength_um,SW,uc_SW,Total,uc_Total,LW,uc_LW,SSW,uc_SSW
0.315339,0.00882755,0.000736581,0.0117992,0.000762195,7.42862e-06,0.000664196,1.30652e-05,0.000759105
0.315591,0.00888755,0.00073125,0.0117161,0.000755987,7.50578e-06,0.000658316,1.29209e-05,0.000753973
0.315843,0.00895182,0.000726112,0.0116373,0.000750934,7.58234e-06,0.000652618,1.27775e-05,0.000749012
0.316094,0.00901835,0.000722775,0.0115642,0.000748753,7.65832e-06,0.000648895,1.26349e-05,0.000745778
0.316347,0.00908515,0.000719473,0.0114981,0.000747715,7.73371e-06,0.000645162,1.24932e-05,0.000742541
0.316599,0.00915023,0.000716255,0.0114404,0.000747682,7.80851e-06,0.000641463,1.23524e-05,0.000739338
0.316852,0.00921158,0.000713104,0.0113925,0.000748284,7.88271e-06,0.000637771,1.22125e-05,0.000736144
0.317104,0.00926721,0.00071005,0.0113557,0.00074907,7.95631e-06,0.000634113,1.20734e-05,0.000732985
0.317357,0.00931512,0.000707069,0.0113315,0.000749469,8.02932e-06,0.000630461,1.19352e-05,0.000729836
0.31761,0.00935332,0.000704176,0.0113211,0.000748954,8.10172e-06,0.00062683,1.17979e-05,0.00072671
0.317864,0.00937981,0.000701353,0.0113237,0.000747201,8.17353e-06,0.000623207,1.16615e-05,0.000723595
0.318117,0.0093926,0.000698618,0.0113331,0.00074438,8.24472e-06,0.000619619,1.1526e-05,0.000720515
0.318371,0.00938968,0.000695936,0.0113421,0.00074075,8.31532e-06,0.000616039,1.13914e-05,0.000717447
0.318625,0.00936906,0.000693305,0.0113436,0.000736616,8.3853e-06,0.000612482,1.12577e-05,0.000714402
0.318879,0.00932875,0.000690711,0.0113307,0.000732222,8.45468e-06,0.000608947,1.1125e-05,0.000711381
0.319134,0.00926674,0.000688121,0.0112961,0.000727717,8.52344e-06,0.000605421,1.09931e-05,0.000708373
0.319388,0.00918105,0.00068554,0.0112329,0.000723192,8.59159e-06,0.000601933,1.08622e-05,0.000705401
0.319643,0.00906967,0.000682924,0.011134,0.000718621,8.65912e-06,0.000598454,1.07322e-05,0.000702443
0.319898,0.00893061,0.000680263,0.0109922,0.000713985,8.72603e-06,0.000594999,1.06031e-05,0.000699509
0.320153,0.00876205,0.000677541,0.010801,0.000709318,8.79233e-06,0.000591569,1.04749e-05,0.000696601
0.320408,0.0085647,0.000674946,0.0105605,0.000704915,8.858e-06,0.000588167,1.03477e-05,0.000693718
0.320664,0.00834129,0.000672279,0.0102766,0.000701161,8.92305e-06,0.000584777,1.02214e-05,0.000690851
0.32092,0.00809455,0.00066956,0.0099552,0.000698419,8.98747e-06,0.000581412,1.00961e-05,0.000688009
0.321176,0.00782724,0.000666799,0.00960224,0.000696883,9.05127e-06,0.000578074,9.97172e-06,0.000685194
0.321432,0.00754211,0.000664009,0.00922368,0.000696522,9.11443e-06,0.000574761,9.8483e-06,0.000682405
0.321688,0.00724192,0.000661203,0.00882547,0.000697068,9.17697e-06,0.000571475,9.72583e-06,0.000679644
0.321945,0.00692942,0.000658384,0.00841355,0.000698025,9.23887e-06,0.000568203,9.60433e-06,0.000676899
0.322202,0.00660735,0.000655576,0.00799388,0.000698767,9.30013e-06,0.000564959,9.48379e-06,0.000674182
0.322459,0.00627847,0.000652791,0.00757241,0.000698598,9.36076e-06,0.000561742,9.36422e-06,0.000671492
0.322716,0.00594553,0.000650042,0.00715462,0.00069697,9.42075e-06,0.000558554,9.24564e-06,0.000668831
0.322974,0.00561129,0.000647328,0.00674359,0.000693926,9.4801e-06,0.000555382,9.12802e-06,0.000666188
0.323231,0.0052785,0.000644678,0.00634164,0.000689848,9.53881e-06,0.000552251,9.0114e-06,0.000663584
0.323489,0.0049499,0.000642079,0.00595108,0.000685145,9.59687e-06,0.000549137,8.89576e-06,0.000660999
0.323747,0.00462825,0.000639544,0.0055742,0.000680231,9.65428e-06,0.000546053,8.78111e-06,0.000658443
0.324005,0.00431631,0.000637077,0.00521332,0.000675418,9.71104e-06,0.000543,8.66746e-06,0.000655917
0.324264,0.00401682,0.000634668,0.00487073,0.000670876,9.76716e-06,0.000539966,8.55481e-06,0.000653411
0.324522,0.00373253,0.000632335,0.00454875,0.000666657,9.82262e-06,0.000536974,8.44317e-06,0.000650945
0.324781,0.00346621,0.000630058,0.00424969,0.000662649,9.87742e-06,0.000534003,8.33253e-06,0.0006485
0.32504,0.0032206,0.000627841,0.00397584,0.000658695,9.93157e-06,0.000531064,8.22291e-06,0.000646086
0.3253,0.00299844,0.000625671,0.00372951,0.000654673,9.98506e-06,0.000528147,8.11431e-06,0.000643694
0.325559,0.00280251,0.000623617,0.00351304,0.000650694,1.00379e-05,0.000525275,8.00672e-06,0.000641341
0.325819,0.00263554,0.000621606,0.00332872,0.000646912,1.00901e-05,0.000522427,7.90017e-06,0.000639011
0.326079,0.00250028,0.000619643,0.0031789,0.000643495,1.01416e-05,0.000519613,7.79464e-06,0.000636714
0.326339,0.0023995,0.000617725,0.00306587,0.000640537,1.01924e-05,0.000516834,7.69015e-06,0.000634448
0.326599,0.00233595,0.000615857,0.00299197,0.000638044,1.02426e-05,0.000514089,7.5867e-06,0.000632216
0.32686,0.00231236,0.000614035,0.00295951,0.000635927,1.02921e-05,0.00051137,7.48429e-06,0.000630007
0.327121,0.00233151,0.000612282,0.00297082,0.000634057,1.03409e-05,0.000508687,7.38292e-06,0.000627833
0.327381,0.00239613,0.000610624,0.00302821,0.000632301,1.0389e-05,0.000506051,7.28261e-06,0.000625699
0.327643,0.00250898,0.000609065,0.00313405,0.000630586,1.04365e-05,0.000503431,7.18335e-06,0.000623584
0.327904,0.00267282,0.000607665,0.00329341,0.00062911,1.04833e-05,0.00050086,7.08516e-06,0.000621511
0.328166,0.00289041,0.000606455,0.00351535,0.000628249,1.05294e-05,0.000498317,6.98803e-06,0.000619464
0.328427,0.00316473,0.000605509,0.00380927,0.000628424,1.05749e-05,0.000495822,6.89196e-06,0.00061746
0.328689,0.00349892,0.000604862,0.00418459,0.000629929,1.06196e-05,0.000493357,6.79697e-06,0.000615483
0.328952,0.00389612,0.000604558,0.00465069,0.00063291,1.06637e-05,0.000490922,6.70306e-06,0.000613534
0.329214,0.00435945,0.000604643,0.00521698,0.000637325,1.07072e-05,0.000488537,6.61023e-06,0.000611628
0.329477,0.00489207,0.000605117,0.00589285,0.000642908,1.07499e-05,0.000486184,6.51848e-06,0.000609752
0.329739,0.0054971,0.000605993,0.00668772,0.000649262,1.0792e-05,0.000483881,6.42782e-06,0.000607918
0.330002,0.00617769,0.000607239,0.00761097,0.000655874,1.08335e-05,0.000481611,6.33825e-06,0.000606114
0.330266,0.00693696,0.000609082,0.00867186,0.00066246,1.08743e-05,0.000479661,6.24979e-06,0.000604567
0.330529,0.00777806,0.000611532,0.00987489,0.000668899,1.09144e-05,0.00047809,6.16242e-06,0.000603321
0.330793,0.00870413,0.000615882,0.0112192,0.000675263,1.09539e-05,0.000476531,6.07616e-06,0.000602091
0.331057,0.00971829,0.000620731,0.0127037,0.000681792,1.09927e-05,0.000474994,5.99102e-06,0.000600881
0.331321,0.0108237,0.000625728,0.0143271,0.000688769,1.10308e-05,0.000473482,5.90698e-06,0.000599691
0.331585,0.0120235,0.000630794,0.0160883,0.000696427,1.10683e-05,0.000471993,5.82407e-06,0.000598522
0.33185,0.0133208,0.000635857,0.0179863,0.00070489,1.11052e-05,0.000470523,5.74228e-06,0.000597368
0.332114,0.0147186,0.000640866,0.0200197,0.000714179,1.11415e-05,0.000469083,5.66162e-06,0.000596239
0.332379,0.016218,0.000645814,0.0221875,0.00072419,1.1177e-05,0.000467662,5.58209e-06,0.000595127
0.332644,0.0178174,0.00065076,0.0244885,0.000734737,1.1212e-05,0.000466266,5.50369e-06,0.000594035
0.33291,0.0195149,0.000655762,0.0269215,0.000745586,1.12463e-05,0.000464889,5.42644e-06,0.00059296
0.333175,0.0213088,0.00066088,0.0294853,0.000756626,1.128e-05,0.000463543,5.35033e-06,0.00059191
0.333441,0.0231974,0.000666151,0.0321786,0.000767884,1.1313e-05,0.000462217,5.27537e-06,0.000590877
0.333707,0.025179,0.000671606,0.0350001,0.000779415,1.13454e-05,0.000460917,5.20156e-06,0.000589865
0.333973,0.0272517,0.000677262,0.0379484,0.000791248,1.13772e-05,0.000459642,5.12891e-06,0.000588874
0.33424,0.029414,0.000683121,0.0410221,0.000803369,1.14084e-05,0.000458389,5.05742e-06,0.0005879
0.334506,0.0316642,0.000689179,0.04422,0.000815719,1.14389e-05,0.000457166,4.9871e-06,0.000586952
0.334773,0.0340011,0.000695428,0.0475406,0.000828179,1.14689e-05,0.000455965,4.91794e-06,0.000586021
0.33504,0.0364232,0.000701869,0.0509828,0.000840598,1.14982e-05,0.00045479,4.84996e-06,0.000585112
0.335307,0.0389291,0.000708641,0.0545451,0.000852823,1.15269e-05,0.0004537,4.78316e-06,0.000584269
0.335575,0.0415176,0.000715977,0.0582262,0.000864712,1.15549e-05,0.000452772,4.71754e-06,0.000583553
0.335843,0.0441871,0.000723529,0.0620243,0.000876109,1.15824e-05,0.000451864,4.65311e-06,0.000582853
0.33611,0.0469364,0.000730142,0.0659373,0.000887104,1.16093e-05,0.000450979,4.58987e-06,0.000582171
0.336379,0.049764,0.000736617,0.0699628,0.000897789,1.16355e-05,0.000450107,4.52782e-06,0.0005815
0.336647,0.0526685,0.000743264,0.0740987,0.000908272,1.16611e-05,0.000449258,4.46698e-06,0.000580847
0.336915,0.0556486,0.000750074,0.0783426,0.000918643,1.16862e-05,0.000448428,4.40733e-06,0.00058021
0.337184,0.0587028,0.000757037,0.0826923,0.00092897,1.17106e-05,0.000447614,4.3489e-06,0.000579585
0.337453,0.0618298,0.000764131,0.0871456,0.000939292,1.17345e-05,0.00044682,4.29168e-06,0.000578976
0.337722,0.0650283,0.000771336,0.0917001,0.000949614,1.17577e-05,0.000446045,4.23567e-06,0.000578382
0.337992,0.0682967,0.000778634,0.0963536,0.000959905,1.17804e-05,0.000445288,4.18088e-06,0.000577802
0.338261,0.0716338,0.000785992,0.101104,0.000970116,1.18025e-05,0.000444552,4.12732e-06,0.00057724
0.338531,0.0750382,0.00079339,0.105949,0.000980188,1.18239e-05,0.000443834,4.07499e-06,0.000576691
0.338801,0.0785084,0.000800796,0.110885,0.000990092,1.18448e-05,0.000443136,4.02389e-06,0.000576157
0.339072,0.0820431,0.000808183,0.11591,0.000999795,1.18651e-05,0.000442455,3.97403e-06,0.000575638
0.339342,0.0856409,0.000815515,0.121022,0.00100926,1.18849e-05,0.000441797,3.92542e-06,0.000575136
0.339613,0.0893004,0.000822771,0.126218,0.00101843,1.1904e-05,0.000441157,3.87804e-06,0.000574648
0.339884,0.0930203,0.000829919,0.131494,0.00102724,1.19226e-05,0.000440537,3.83192e-06,0.000574176
0.340155,0.0967991,0.000836934,0.136849,0.00103563,1.19406e-05,0.000439937,3.78705e-06,0.000573719
0.340426,0.100635,0.000843811,0.142279,0.00104352,1.1958e-05,0.000439358,3.74344e-06,0.000573279
0.340698,0.104527,0.00085086,0.147782,0.00105089,1.19749e-05,0.000438892,3.7011e-06,0.000572925
0.340969,0.108473,0.000857837,0.153355,0.00105761,1.19912e-05,0.000438455,3.66002e-06,0.000572594
0.341241,0.112472,0.000864735,0.158996,0.00106368,1.20069e-05,0.000438031,3.62021e-06,0.000572273
0.341514,0.116522,0.000871539,0.164703,0.00106917,1.20221e-05,0.000437621,3.58168e-06,0.000571962
0.341786,0.120621,0.000878268,0.170472,0.0010742,1.20367e-05,0.000437227,3.54443e-06,0.000571663
0.342059,0.124768,0.000884962,0.176301,0.00107887,1.20507e-05,0.000436848,3.50846e-06,0.000571374
0.342332,0.12896,0.000891625,0.182189,0.00108328,1.20642e-05,0.000436483,3.47378e-06,0.000571098
0.342605,0.133197,0.000898267,0.188132,0.00108749,1.20771e-05,0.000436133,3.44039e-06,0.000570832
0.342878,0.137477,0.000904897,0.194128,0.00109155,1.20895e-05,0.000435799,3.4083e-06,0.000570579
0.343151,0.141798,0.000911522,0.200175,0.00109545,1.21013e-05,0.00043548,3.37751e-06,0.000570337
0.343425,0.146159,0.000918153,0.206271,0.00109919,1.21126e-05,0.000435175,3.34803e-06,0.000570106
0.343699,0.150558,0.000924786,0.212412,0.00110272,1.21234e-05,0.000434885,3.31985e-06,0.000569886
0.343973,0.154993,0.00093142,0.218598,0.00110598,1.21336e-05,0.00043461,3.29299e-06,0.000569678
0.344248,0.159462,0.000938063,0.224824,0.00110891,1.21432e-05,0.00043435,3.26745e-06,0.000569482
0.344522,0.163965,0.000944697,0.231089,0.00111149,1.21523e-05,0.000434105,3.24323e-06,0.000569297
0.344797,0.168499,0.000951334,0.23739,0.0011137,1.21609e-05,0.000433876,3.22034e-06,0.000569123
0.345072,0.173063,0.000957965,0.243724,0.00111554,1.2169e-05,0.000433661,3.19877e-06,0.000568961
0.345347,0.177655,0.000964605,0.250089,0.00111705,1.21765e-05,0.000433525,3.17854e-06,0.00056886
0.345623,0.182274,0.000971254,0.256482,0.00111823,1.21835e-05,0.000433427,3.15965e-06,0.000568786
0.345899,0.186916,0.000977896,0.262901,0.00111909,1.219e-05,0.000433334,3.14211e-06,0.000568717
0.346175,0.191582,0.000984533,0.269343,0.00111968,1.21959e-05,0.000433246,3.12591e-06,0.000568651
0.346451,0.196268,0.000991169,0.275805,0.00112005,1.22013e-05,0.000433163,3.11106e-06,0.00056859
0.346727,0.200973,0.000997804,0.282284,0.00112028,1.22063e-05,0.000433086,3.09757e-06,0.000568532
0.347004,0.205695,0.00100577,0.288779,0.00112087,1.22106e-05,0.000433014,3.08544e-06,0.000568478
0.34728,0.210432,0.00101453,0.295286,0.00112176,1.22145e-05,0.000432948,3.07468e-06,0.000568427
0.347557,0.215182,0.00102331,0.301801,0.0011228,1.22179e-05,0.000432887,3.06528e-06,0.00056838
0.347835,0.219944,0.00103211,0.308323,0.00112399,1.22207e-05,0.000432831,3.05726e-06,0.000568337
0.348112,0.224715,0.00104091,0.314849,0.00112535,1.22231e-05,0.00043278,3.05061e-06,0.000568298
0.34839,0.229494,0.00104971,0.321374,0.00112681,1.22249e-05,0.000432734,3.04534e-06,0.000568263
0.348668,0.234279,0.00105851,0.327897,0.00112831,1.22262e-05,0.000432694,3.04146e-06,0.000568231
0.348946,0.239068,0.00106728,0.334414,0.00112974,1.22271e-05,0.000432658,3.03897e-06,0.000568204
0.349224,0.243859,0.00107603,0.340923,0.00113096,1.22274e-05,0.000432627,3.03788e-06,0.00056818
0.349503,0.24865,0.00108474,0.34742,0.00113184,1.22272e-05,0.000432602,3.03818e-06,0.00056816
0.349782,0.25344,0.00109341,0.353902,0.00113227,1.22266e-05,0.000432581,3.03988e-06,0.000568144
0.350061,0.258226,0.00110186,0.360368,0.00113226,1.22254e-05,0.000432591,3.043e-06,0.000568152
0.35034,0.263008,0.00110981,0.366815,0.00113189,1.22238e-05,0.000432671,3.04752e-06,0.000568213
0.350619,0.267783,0.00111771,0.37324,0.00113123,1.22217e-05,0.000432752,3.05346e-06,0.000568274
0.350899,0.27255,0.00112556,0.379642,0.00113037,1.22191e-05,0.000432833,3.06081e-06,0.000568336
0.351179,0.277308,0.00113339,0.386018,0.00112942,1.2216e-05,0.000432916,3.0696e-06,0.000568398
0.351459,0.282057,0.0011412,0.392365,0.00112849,1.22124e-05,0.000432999,3.0798e-06,0.000568462
0.351739,0.286793,0.00114899,0.398682,0.00112765,1.22084e-05,0.000433084,3.09145e-06,0.000568526
0.35202,0.291518,0.0011568,0.404966,0.00112701,1.22039e-05,0.000433169,3.10452e-06,0.00056859
0.352301,0.296228,0.00116461,0.411214,0.00112661,1.21989e-05,0.000433256,3.11904e-06,0.000568656
0.352582,0.300923,0.00117685,0.417425,0.00112667,1.21934e-05,0.000433343,3.135e-06,0.000568723
0.352863,0.305602,0.00119287,0.423597,0.00112718,1.21875e-05,0.000433431,3.1524e-06,0.00056879
0.353145,0.310263,0.0012091,0.429726,0.00112799,1.21811e-05,0.000433521,3.1712e-06,0.000568859
0.353426,0.314906,0.00122552,0.435811,0.00112906,1.21742e-05,0.000433611,3.19141e-06,0.000568927
0.353708,0.319528,0.00124214,0.44185,0.00113032,1.21669e-05,0.000433702,3.21299e-06,0.000568997
0.35399,0.324129,0.00125895,0.447839,0.00113168,1.21591e-05,0.000433794,3.23593e-06,0.000569067
0.354273,0.328707,0.00127594,0.453778,0.00113305,1.21508e-05,0.000433888,3.26022e-06,0.000569139
0.354555,0.333261,0.00129309,0.459663,0.00113432,1.21421e-05,0.000433981,3.28583e-06,0.00056921
0.354838,0.337791,0.00131041,0.465492,0.0011354,1.2133e-05,0.000434076,3.31275e-06,0.000569283
0.355121,0.342293,0.00132753,0.471262,0.00113617,1.21234e-05,0.000434183,3.34095e-06,0.000569364
0.355405,0.346769,0.00134401,0.476973,0.00113654,1.21133e-05,0.000434319,3.37043e-06,0.000569468
0.355688,0.351216,0.00136064,0.482621,0.00113646,1.21028e-05,0.000434458,3.40117e-06,0.000569574
0.355972,0.355634,0.00137743,0.488205,0.00113598,1.20919e-05,0.000434601,3.43314e-06,0.000569684
0.356256,0.360022,0.00139438,0.493723,0.00113522,1.20805e-05,0.000434749,3.46633e-06,0.000569796
0.35654,0.364379,0.00141147,0.499175,0.00113432,1.20687e-05,0.0004349,3.50072e-06,0.000569912
0.356824,0.368705,0.00142871,0.50456,0.00113337,1.20564e-05,0.000435055,3.5363e-06,0.00057003
0.357109,0.372998,0.00144611,0.509877,0.00113247,1.20437e-05,0.000435214,3.57304e-06,0.000570152
0.357394,0.377258,0.00146365,0.515124,0.00113168,1.20306e-05,0.000435377,3.61093e-06,0.000570277
0.357679,0.381483,0.00148132,0.520301,0.00113104,1.20171e-05,0.000435545,3.64995e-06,0.000570404
0.357964,0.385674,0.00149913,0.525406,0.00113054,1.20031e-05,0.000435715,3.69008e-06,0.000570535
0.35825,0.389829,0.00152316,0.530439,0.00113368,1.19887e-05,0.000435891,3.73131e-06,0.000570669
0.358536,0.393947,0.00155429,0.535398,0.00114116,1.19739e-05,0.000436071,3.77361e-06,0.000570806
0.358822,0.398028,0.00158579,0.540282,0.00114914,1.19586e-05,0.000436254,3.81698e-06,0.000570946
0.359108,0.40207,0.00161764,0.545091,0.00115754,1.1943e-05,0.000436441,3.86138e-06,0.000571089
0.359394,0.406073,0.00164981,0.549824,0.0011663,1.19269e-05,0.000436633,3.90681e-06,0.000571235
0.359681,0.410036,0.00168229,0.554481,0.00117536,1.19104e-05,0.000436828,3.95325e-06,0.000571384
0.359968,0.413958,0.00171505,0.559059,0.00118468,1.18935e-05,0.000437027,4.00068e-06,0.000571536
0.360255,0.417839,0.00174807,0.56356,0.00119422,1.18762e-05,0.00043723,4.04907e-06,0.000571691
0.360542,0.421678,0.00178136,0.567982,0.00120396,1.18585e-05,0.000437437,4.09842e-06,0.000571849
0.36083,0.425476,0.00181489,0.572324,0.00121387,1.18403e-05,0.000437648,4.14871e-06,0.00057201
0.361118,0.429234,0.00184853,0.576586,0.00122396,1.18218e-05,0.000437855,4.19991e-06,0.000572168
0.361406,0.432951,0.00188156,0.580767,0.00123419,1.18029e-05,0.000438016,4.25201e-06,0.000572292
0.361694,0.436628,0.00191486,0.584867,0.00124465,1.17836e-05,0.00043818,4.305e-06,0.000572417
0.361983,0.440265,0.00194841,0.588885,0.0012554,1.17638e-05,0.000438346,4.35885e-06,0.000572543
0.362272,0.443863,0.00198222,0.592822,0.00126659,1.17437e-05,0.000438514,4.41355e-06,0.000572671
0.362561,0.447422,0.00201627,0.596682,0.00127835,1.17232e-05,0.000438683,4.46908e-06,0.000572801
0.36285,0.450943,0.00205054,0.600464,0.00129077,1.17023e-05,0.000438855,4.52541e-06,0.000572932
0.363139,0.454425,0.00208505,0.604173,0.0013039,1.16811e-05,0.000439028,4.58255e-06,0.000573065
0.363429,0.45787,0.00211977,0.607809,0.00131774,1.16594e-05,0.000439204,4.64046e-06,0.000573199
0.363719,0.461277,0.0021547,0.611374,0.00133227,1.16374e-05,0.000439381,4.69912e-06,0.000573335
0.364009,0.464647,0.00215961,0.61487,0.00133201,1.16149e-05,0.00043956,4.75853e-06,0.000573472
0.364299,0.46798,0.00211891,0.618299,0.00130876,1.15921e-05,0.000439741,4.81866e-06,0.00057361
0.36459,0.471278,0.00207838,0.621663,0.00128571,1.1569e-05,0.000439924,4.8795e-06,0.00057375
0.364881,0.474539,0.00203802,0.624964,0.00126276,1.15454e-05,0.000440109,4.94102e-06,0.000573891
0.365172,0.477764,0.00199785,0.628204,0.00123984,1.15215e-05,0.000440296,5.00321e-06,0.000574034
0.365463,0.480955,0.00195788,0.631384,0.00121701,1.14972e-05,0.000440484,5.06606e-06,0.000574179
0.365755,0.48411,0.00191812,0.634508,0.00119431,1.14726e-05,0.000440675,5.12954e-06,0.000574325
0.366046,0.487232,0.0018786,0.637578,0.00117183,1.14476e-05,0.000440867,5.19364e-06,0.000574472
0.366338,0.490321,0.00183934,0.640595,0.00114965,1.14222e-05,0.000441062,5.25833e-06,0.000574621
0.366631,0.493377,0.00180035,0.643563,0.00112781,1.13965e-05,0.000441259,5.32361e-06,0.000574772
0.366923,0.496401,0.00176166,0.646483,0.00110638,1.13704e-05,0.000441457,5.38945e-06,0.000574924
0.367216,0.499393,0.00172315,0.649357,0.00108535,1.1344e-05,0.000441638,5.45584e-06,0.000575063
0.367509,0.502354,0.00168466,0.652189,0.00106472,1.13172e-05,0.000441783,5.52275e-06,0.000575173
0.367802,0.505285,0.00164651,0.654979,0.00104452,1.129e-05,0.000441928,5.59018e-06,0.000575285
0.368095,0.508186,0.00160876,0.657731,0.00102475,1.12626e-05,0.000442074,5.6581e-06,0.000575396
0.368389,0.511058,0.00157141,0.660448,0.00100544,1.12347e-05,0.000442221,5.72649e-06,0.000575509
0.368683,0.513901,0.00153451,0.663133,0.000986715,1.12066e-05,0.000442369,5.79534e-06,0.000575622
0.368977,0.516716,0.0014981,0.66579,0.000968699,1.11781e-05,0.000442517,5.86463e-06,0.000575736
0.369271,0.519504,0.0014622,0.668425,0.000951507,1.11492e-05,0.000442667,5.93434e-06,0.000575851
0.369566,0.522266,0.0014269,0.671042,0.000935211,1.112e-05,0.000442817,6.00446e-06,0.000575967
0.369861,0.525003,0.0014002,0.673645,0.000923755,1.10905e-05,0.000442969,6.07496e-06,0.000576083
0.370156,0.527719,0.00139062,0.676238,0.000921092,1.10607e-05,0.000443122,6.14583e-06,0.0005762
0.370451,0.530413,0.00138112,0.678826,0.000918675,1.10305e-05,0.000443276,6.21705e-06,0.000576318
0.370746,0.533088,0.00137169,0.681413,0.000916373,1.1e-05,0.00044343,6.28861e-06,0.000576436
0.371042,0.535746,0.00136234,0.684004,0.000914045,1.09692e-05,0.000443586,6.36048e-06,0.000576555
0.371338,0.538389,0.0013531,0.686603,0.000911563,1.0938e-05,0.000443743,6.43265e-06,0.000576675
0.371634,0.541017,0.00134394,0.689214,0.000908882,1.09065e-05,0.0004439,6.5051e-06,0.000576795
0.371931,0.543632,0.00133487,0.691839,0.000906161,1.08748e-05,0.000444059,6.57781e-06,0.000576917
0.372227,0.546237,0.00132587,0.694481,0.000903603,1.08427e-05,0.000444187,6.65077e-06,0.000577015
0.372524,0.548833,0.00131693,0.69714,0.000901387,1.08102e-05,0.000444247,6.72395e-06,0.000577061
0.372822,0.551422,0.00130807,0.69982,0.000899691,1.07775e-05,0.000444309,6.79734e-06,0.000577107
0.373119,0.554005,0.00129926,0.702521,0.000898596,1.07445e-05,0.00044437,6.87093e-06,0.000577154
0.373417,0.556584,0.0012905,0.705246,0.000898112,1.07112e-05,0.000444432,6.94469e-06,0.000577201
0.373714,0.559161,0.00128179,0.707996,0.000898167,1.06775e-05,0.000444494,7.0186e-06,0.000577248
0.374013,0.561737,0.0012731,0.710773,0.000898625,1.06436e-05,0.000444557,7.09265e-06,0.000577296
