wavelength_um,sw,u_random_sw,u_param_sw,u_scatter_sw,to,u_random_to,u_param_to,u_scatter_to,lw,u_random_lw,u_param_lw,u_scatter_lw,ss,u_random_ss,u_param_ss,u_scatter_ss,u_common_sw,u_wavelength_sw,u_session_avg_sw,u_total_sw,u_common_to,u_wavelength_to,u_session_avg_to,u_total_to,u_common_lw,u_wavelength_lw,u_session_avg_lw,u_total_lw,u_common_ss,u_wavelength_ss,u_session_avg_ss,u_total_ss
0.323747,0.00462825,0.000179057,7.67322e-05,0.000161782,0.0055742,0.000174465,0.000167672,4.82103e-05,9.65428e-06,2.03307e-05,5.19067e-06,1.96569e-05,8.78111e-06,1.06831e-05,5.12586e-06,9.37307e-06,0.000505589,0.000101566,0.000333195,0.000639544,0.000557943,9.97812e-05,0.000333195,0.000680231,0.000420463,9.97643e-05,0.000333195,0.000546053,0.000558982,9.97643e-05,0.000333195,0.000658443
0.324005,0.00431631,0.000179563,7.54911e-05,0.000162923,0.00521332,0.000165025,0.000157686,4.86648e-05,9.71104e-06,2.01934e-05,5.14149e-06,1.95279e-05,8.66746e-06,1.06569e-05,5.07861e-06,9.369e-06,0.000505589,0.000101288,0.000328244,0.000637077,0.000557943,9.9556e-05,0.000328244,0.000675418,0.000420463,9.95393e-05,0.000328244,0.000543,0.000558982,9.95393e-05,0.000328244,0.000655917
0.324264,0.00401682,0.000180198,7.45228e-05,0.000164066,0.00487073,0.000156201,0.000148277,4.91197e-05,9.76716e-06,2.00562e-05,5.0928e-06,1.93988e-05,8.55481e-06,1.06309e-05,5.03142e-06,9.36492e-06,0.000505589,0.000101009,0.000323278,0.000634668,0.000557943,9.93302e-05,0.000323278,0.000670876,0.000420463,9.93139e-05,0.000323278,0.000539966,0.000558982,9.93139e-05,0.000323278,0.000653411
0.324522,0.00373253,0.000180952,7.38222e-05,0.000165209,0.00454875,0.000148229,0.000139694,4.95749e-05,9.82262e-06,1.9919e-05,5.0446e-06,1.92696e-05,8.44317e-06,1.06051e-05,4.9843e-06,9.36085e-06,0.000505589,0.000100732,0.000318335,0.000632335,0.000557943,9.91057e-05,0.000318335,0.000666657,0.000420463,9.90896e-05,0.000318335,0.000536974,0.000558982,9.90896e-05,0.000318335,0.000650945
0.324781,0.00346621,0.000181814,7.33685e-05,0.000166353,0.00424969,0.00014079,0.0001316,5.00305e-05,9.87742e-06,1.97818e-05,4.99691e-06,1.91403e-05,8.33253e-06,1.05795e-05,4.93725e-06,9.35677e-06,0.000505589,0.000100456,0.000313376,0.000630058,0.000557943,9.88806e-05,0.000313376,0.000662649,0.000420463,9.88648e-05,0.000313376,0.000534003,0.000558982,9.88648e-05,0.000313376,0.0006485
0.32504,0.0032206,0.000182766,7.31285e-05,0.000167498,0.00397584,0.000133122,0.000123177,5.04865e-05,9.93157e-06,1.96447e-05,4.94971e-06,1.90109e-05,8.22291e-06,1.0554e-05,4.8903e-06,9.35268e-06,0.000505589,0.00010018,0.000308422,0.000627841,0.000557943,9.86558e-05,0.000308422,0.000658695,0.000420463,9.86404e-05,0.000308422,0.000531064,0.000558982,9.86404e-05,0.000308422,0.000646086
0.3253,0.00299844,0.00018379,7.30617e-05,0.000168644,0.00372951,0.000124599,0.000113709,5.09428e-05,9.98506e-06,1.95076e-05,4.90302e-06,1.88813e-05,8.11431e-06,1.05288e-05,4.84344e-06,9.3486e-06,0.000505589,9.9905e-05,0.000303453,0.000625671,0.000557943,9.84306e-05,0.000303453,0.000654673,0.000420463,9.84153e-05,0.000303453,0.000528147,0.000558982,9.84153e-05,0.000303453,0.000643694
0.325559,0.00280251,0.000185053,7.31256e-05,0.000169992,0.00351304,0.000115551,0.00010351,5.13584e-05,1.00379e-05,1.94297e-05,4.85682e-06,1.88129e-05,8.00672e-06,1.04534e-05,4.79669e-06,9.28795e-06,0.000505589,9.96317e-05,0.000298507,0.000623617,0.000557943,9.82065e-05,0.000298507,0.000650694,0.000420463,9.81915e-05,0.000298507,0.000525275,0.000558982,9.81915e-05,0.000298507,0.000641341
0.325819,0.00263554,0.000186368,7.32823e-05,0.000171355,0.00332872,0.000106893,9.35191e-05,5.17714e-05,1.00901e-05,1.93564e-05,4.81112e-06,1.87489e-05,7.90017e-06,1.03744e-05,4.75005e-06,9.22312e-06,0.000505589,9.93584e-05,0.000293545,0.000621606,0.000557943,9.79819e-05,0.000293545,0.000646912,0.000420463,9.79672e-05,0.000293545,0.000522427,0.000558982,9.79672e-05,0.000293545,0.000639011
0.326079,0.00250028,0.000187711,7.35057e-05,0.00017272,0.0031789,9.97301e-05,8.49874e-05,5.21847e-05,1.01416e-05,1.92831e-05,4.76593e-06,1.86849e-05,7.79464e-06,1.02955e-05,4.70355e-06,9.15823e-06,0.000505589,9.90862e-05,0.000288588,0.000619643,0.000557943,9.77576e-05,0.000288588,0.000643495,0.000420463,9.77432e-05,0.000288588,0.000519613,0.000558982,9.77432e-05,0.000288588,0.000636714
0.326339,0.0023995,0.000189078,7.37883e-05,0.000174086,0.00306587,9.50049e-05,7.9116e-05,5.25983e-05,1.01924e-05,1.921e-05,4.72123e-06,1.86208e-05,7.69015e-06,1.02165e-05,4.65718e-06,9.09329e-06,0.000505589,9.88151e-05,0.000283635,0.000617725,0.000557943,9.75336e-05,0.000283635,0.000640537,0.000420463,9.75195e-05,0.000283635,0.000516834,0.000558982,9.75195e-05,0.000283635,0.000634448
0.326599,0.00233595,0.000190478,7.41489e-05,0.000175453,0.00299197,9.30872e-05,7.65175e-05,5.30123e-05,1.02426e-05,1.91369e-05,4.67703e-06,1.85566e-05,7.5867e-06,1.01376e-05,4.61096e-06,9.0283e-06,0.000505589,9.85451e-05,0.000278686,0.000615857,0.000557943,9.731e-05,0.000278686,0.000638044,0.000420463,9.72962e-05,0.000278686,0.000514089,0.000558982,9.72962e-05,0.000278686,0.000632216
