wavelength_um,sw,u_random_sw,u_param_sw,u_scatter_sw,to,u_random_to,u_param_to,u_scatter_to,lw,u_random_lw,u_param_lw,u_scatter_lw,ss,u_random_ss,u_param_ss,u_scatter_ss
0.285424,0.00794697,0.000149746,0.000144348,3.98443e-05,0.00902511,0.000102605,9.32059e-05,4.29011e-05,-6.18967e-06,8.75751e-05,1.82365e-05,8.56553e-05,3.64997e-05,3.50245e-05,1.52244e-05,3.15426e-05
0.285652,0.00787244,0.000150926,0.000145663,3.95088e-05,0.00894176,0.000101327,9.20167e-05,4.24274e-05,-6.05445e-06,8.73405e-05,1.81278e-05,8.54385e-05,3.62793e-05,3.48814e-05,1.50826e-05,3.1452e-05
0.28588,0.00780085,0.000152192,0.000147064,3.91729e-05,0.00886201,0.00010016,9.09499e-05,4.19533e-05,-5.91958e-06,8.71057e-05,1.80193e-05,8.52215e-05,3.60593e-05,3.47392e-05,1.49426e-05,3.13613e-05
0.286108,0.00773206,0.000153518,0.000148524,3.88368e-05,0.00878575,9.91016e-05,9.00036e-05,4.14789e-05,-5.78505e-06,8.68709e-05,1.79111e-05,8.50044e-05,3.58397e-05,3.4598e-05,1.48045e-05,3.12705e-05
0.286336,0.00766594,0.000155079,0.000150015,3.93056e-05,0.00871289,9.81997e-05,8.91728e-05,4.11265e-05,-5.65087e-06,8.62934e-05,1.78032e-05,8.44369e-05,3.56206e-05,3.42675e-05,1.46682e-05,3.09694e-05
0.286564,0.00760239,0.000156816,0.000151508,4.04549e-05,0.00864334,9.74389e-05,8.845e-05,4.08772e-05,-5.51704e-06,8.54261e-05,1.76955e-05,8.35733e-05,3.54018e-05,3.37772e-05,1.45338e-05,3.04905e-05
0.286793,0.00754126,0.000158529,0.000152972,4.16051e-05,0.00857699,9.67667e-05,8.78247e-05,4.06278e-05,-5.38356e-06,8.45583e-05,1.7588e-05,8.27089e-05,3.51835e-05,3.32876e-05,1.44012e-05,3.00111e-05
0.287022,0.00748243,0.000160191,0.000154379,4.27563e-05,0.00851377,9.61712e-05,8.72841e-05,4.03782e-05,-5.25044e-06,8.36899e-05,1.74809e-05,8.18439e-05,3.49656e-05,3.27986e-05,1.42704e-05,2.95314e-05
0.287251,0.00742579,0.000161772,0.000155699,4.39084e-05,0.00845356,9.56391e-05,8.68133e-05,4.01283e-05,-5.11767e-06,8.28209e-05,1.7374e-05,8.09781e-05,3.47482e-05,3.23104e-05,1.41415e-05,2.90513e-05
0.28748,0.0073712,0.000163243,0.0001569,4.50614e-05,0.00839629,9.51549e-05,8.63955e-05,3.98783e-05,-4.98526e-06,8.19515e-05,1.72673e-05,8.01117e-05,3.45311e-05,3.18229e-05,1.40144e-05,2.85708e-05
0.287709,0.00731853,0.000164577,0.000157955,4.62153e-05,0.00834184,9.47023e-05,8.60124e-05,3.96281e-05,-4.85321e-06,8.10814e-05,1.71609e-05,7.92446e-05,3.43145e-05,3.13362e-05,1.38892e-05,2.809e-05
0.287939,0.00726768,0.000165747,0.000158834,4.73701e-05,0.00829013,9.42636e-05,8.56448e-05,3.93776e-05,-4.72152e-06,8.02109e-05,1.70548e-05,7.83768e-05,3.40984e-05,3.08502e-05,1.37658e-05,2.76087e-05
0.288168,0.0072185,0.000166726,0.000159508,4.85259e-05,0.00824105,9.38209e-05,8.52727e-05,3.9127e-05,-4.59019e-06,7.93397e-05,1.69489e-05,7.75083e-05,3.38827e-05,3.03651e-05,1.36442e-05,2.71271e-05
0.288398,0.00717087,0.000167488,0.00015995,4.96825e-05,0.00819453,9.33558e-05,8.48761e-05,3.88761e-05,-4.45923e-06,7.84681e-05,1.68433e-05,7.66391e-05,3.36674e-05,2.98809e-05,1.35245e-05,2.6645e-05
0.288628,0.00712468,0.00016801,0.000160133,5.08401e-05,0.00815045,9.28503e-05,8.44351e-05,3.86251e-05,-4.32864e-06,7.75959e-05,1.6738e-05,7.57692e-05,3.34525e-05,2.93976e-05,1.34065e-05,2.61626e-05
0.288858,0.00707978,0.000168268,0.000160032,5.19987e-05,0.00810873,9.22868e-05,8.39304e-05,3.83739e-05,-4.19841e-06,7.67232e-05,1.66329e-05,7.48986e-05,3.32381e-05,2.89152e-05,1.32904e-05,2.56798e-05
0.289089,0.00703607,0.000168241,0.000159622,5.31581e-05,0.00806927,9.1649e-05,8.3344e-05,3.81224e-05,-4.06856e-06,7.585e-05,1.65282e-05,7.40273e-05,3.30242e-05,2.84338e-05,1.31761e-05,2.51967e-05
0.289319,0.0069935,0.000167921,0.000158892,5.43185e-05,0.00803204,9.0928e-05,8.26662e-05,3.78708e-05,-3.93908e-06,7.49763e-05,1.64236e-05,7.31553e-05,3.28107e-05,2.79534e-05,1.30636e-05,2.47131e-05
0.28955,0.00695213,0.000167318,0.000157852,5.54798e-05,0.00799708,9.01253e-05,8.18987e-05,3.7619e-05,-3.80998e-06,7.4102e-05,1.63194e-05,7.22827e-05,3.25976e-05,2.74741e-05,1.29528e-05,2.42291e-05
0.289781,0.00691204,0.000166447,0.000156512,5.6642e-05,0.00796444,8.92457e-05,8.10463e-05,3.73669e-05,-3.68125e-06,7.32272e-05,1.62154e-05,7.14093e-05,3.2385e-05,2.69959e-05,1.28438e-05,2.37448e-05
0.290012,0.0068733,0.000165322,0.000154887,5.78052e-05,0.00793418,8.82955e-05,8.01161e-05,3.71147e-05,-3.5529e-06,7.2352e-05,1.61118e-05,7.05352e-05,3.21729e-05,2.65189e-05,1.27366e-05,2.32601e-05
0.290244,0.00683598,0.000163961,0.00015299,5.89693e-05,0.00790635,8.72829e-05,7.91169e-05,3.68623e-05,-3.42494e-06,7.14762e-05,1.60084e-05,6.96605e-05,3.19612e-05,2.60432e-05,1.26312e-05,2.2775e-05
0.290475,0.00680017,0.000162382,0.000150836,6.01343e-05,0.007881,8.62176e-05,7.80591e-05,3.66096e-05,-3.29735e-06,7.06e-05,1.59052e-05,6.8785e-05,3.175e-05,2.55687e-05,1.25275e-05,2.22895e-05
0.290707,0.00676592,0.000160603,0.000148444,6.13002e-05,0.00785819,8.51101e-05,7.6954e-05,3.63568e-05,-3.17016e-06,6.97232e-05,1.58024e-05,6.79089e-05,3.15392e-05,2.50956e-05,1.24255e-05,2.18036e-05
0.290939,0.00673333,0.000158451,0.00014583,6.19705e-05,0.00783795,8.40189e-05,7.58142e-05,3.62131e-05,-3.04334e-06,6.91064e-05,1.56998e-05,6.72994e-05,3.13289e-05,2.4879e-05,1.23252e-05,2.16114e-05
0.291171,0.00670245,0.000155901,0.000143011,6.20719e-05,0.00782035,8.29642e-05,7.46525e-05,3.61948e-05,-2.91692e-06,6.87878e-05,1.55976e-05,6.69961e-05,3.11191e-05,2.49566e-05,1.22266e-05,2.17565e-05
0.291403,0.00667337,0.000153192,0.000140008,6.21733e-05,0.00780544,8.19047e-05,7.34823e-05,3.61765e-05,-2.79089e-06,6.8469e-05,1.54956e-05,6.66925e-05,3.09097e-05,2.50362e-05,1.21296e-05,2.19016e-05
0.291636,0.00664616,0.000150342,0.000136838,6.22748e-05,0.00779327,8.08526e-05,7.23168e-05,3.61582e-05,-2.66525e-06,6.81501e-05,1.53939e-05,6.63887e-05,3.07008e-05,2.51176e-05,1.20344e-05,2.20469e-05
0.291868,0.00662089,0.000147372,0.00013352,6.23763e-05,0.00778388,7.98194e-05,7.11691e-05,3.61399e-05,-2.54e-06,6.7831e-05,1.52925e-05,6.60847e-05,3.04924e-05,2.52008e-05,1.19408e-05,2.21923e-05
0.292101,0.00659764,0.000144302,0.000130075,6.2478e-05,0.00777734,7.88162e-05,7.00515e-05,3.61216e-05,-2.41516e-06,6.75118e-05,1.51913e-05,6.57804e-05,3.02845e-05,2.52858e-05,1.18488e-05,2.23378e-05
0.292334,0.00657647,0.000141153,0.000126523,6.25797e-05,0.0077737,7.78529e-05,6.89756e-05,3.61032e-05,-2.29071e-06,6.71924e-05,1.50905e-05,6.54759e-05,3.0077e-05,2.53725e-05,1.17584e-05,2.24834e-05
0.292567,0.00655747,0.000137945,0.000122882,6.26815e-05,0.00777299,7.69383e-05,6.79514e-05,3.60848e-05,-2.16666e-06,6.68728e-05,1.499e-05,6.51711e-05,2.987e-05,2.54609e-05,1.16695e-05,2.26292e-05
0.292801,0.0065407,0.000134699,0.000119173,6.27834e-05,0.00777529,7.60797e-05,6.69875e-05,3.60664e-05,-2.04301e-06,6.65531e-05,1.48898e-05,6.48661e-05,2.96635e-05,2.55509e-05,1.15823e-05,2.2775e-05
0.293034,0.00652625,0.000131434,0.000115414,6.28854e-05,0.00778064,7.52823e-05,6.60906e-05,3.6048e-05,-1.91977e-06,6.62333e-05,1.47898e-05,6.45609e-05,2.94575e-05,2.56426e-05,1.14965e-05,2.2921e-05
0.293268,0.00651418,0.000128171,0.000111626,6.29875e-05,0.00778908,7.45496e-05,6.5265e-05,3.60296e-05,-1.79693e-06,6.59132e-05,1.46902e-05,6.42554e-05,2.9252e-05,2.57358e-05,1.14123e-05,2.30671e-05
0.293502,0.00650457,0.000124928,0.000107827,6.30896e-05,0.00780068,7.3883e-05,6.45127e-05,3.60112e-05,-1.6745e-06,6.55931e-05,1.45908e-05,6.39497e-05,2.9047e-05,2.58305e-05,1.13296e-05,2.32133e-05
0.293736,0.00649749,0.000121723,0.000104035,6.31918e-05,0.00781549,7.32814e-05,6.38333e-05,3.59928e-05,-1.55248e-06,6.52727e-05,1.44918e-05,6.36437e-05,2.88425e-05,2.59267e-05,1.12483e-05,2.33596e-05
0.29397,0.00649302,0.000118574,0.000100268,6.32941e-05,0.00783355,7.27416e-05,6.32234e-05,3.59743e-05,-1.43088e-06,6.49522e-05,1.43931e-05,6.33375e-05,2.86384e-05,2.60244e-05,1.11684e-05,2.3506e-05
0.294205,0.00649123,0.000115497,9.65422e-05,6.33965e-05,0.00785491,7.22582e-05,6.26772e-05,3.59558e-05,-1.30968e-06,6.46316e-05,1.42946e-05,6.3031e-05,2.84349e-05,2.61234e-05,1.109e-05,2.36526e-05
0.29444,0.00649219,0.000112505,9.28725e-05,6.3499e-05,0.00787964,7.18235e-05,6.21862e-05,3.59373e-05,-1.18891e-06,6.43108e-05,1.41965e-05,6.27243e-05,2.82318e-05,2.62238e-05,1.10129e-05,2.37993e-05
0.294674,0.00649598,0.000109612,8.92729e-05,6.36015e-05,0.00790778,7.1428e-05,6.17397e-05,3.59188e-05,-1.06855e-06,6.39898e-05,1.40987e-05,6.24173e-05,2.80293e-05,2.63255e-05,1.09372e-05,2.3946e-05
0.29491,0.00650267,0.000106828,8.57557e-05,6.37042e-05,0.00793938,7.10603e-05,6.13248e-05,3.59003e-05,-9.48612e-07,6.36687e-05,1.40012e-05,6.21101e-05,2.78273e-05,2.64286e-05,1.08628e-05,2.40929e-05
0.295145,0.00651233,0.000104162,8.2331e-05,6.38069e-05,0.00797449,7.07076e-05,6.09267e-05,3.58818e-05,-8.29095e-07,6.33474e-05,1.3904e-05,6.18027e-05,2.76257e-05,2.65328e-05,1.07896e-05,2.424e-05
0.29538,0.00652504,0.00010162,7.9007e-05,6.39097e-05,0.00801318,7.0356e-05,6.05293e-05,3.58632e-05,-7.10003e-07,6.30259e-05,1.38071e-05,6.1495e-05,2.74247e-05,2.66383e-05,1.07178e-05,2.43871e-05
0.295616,0.00654088,9.95376e-05,7.57891e-05,6.45271e-05,0.00805548,6.99738e-05,6.01154e-05,3.58116e-05,-5.91336e-07,6.2526e-05,1.37106e-05,6.10043e-05,2.72242e-05,2.66857e-05,1.06471e-05,2.44697e-05
0.295852,0.00655991,9.81431e-05,7.26805e-05,6.59515e-05,0.00810145,6.95358e-05,5.96672e-05,3.5708e-05,-4.73096e-07,6.17463e-05,1.36143e-05,6.02267e-05,2.70242e-05,2.66409e-05,1.05776e-05,2.4451e-05
0.296088,0.00658222,9.69289e-05,6.96817e-05,6.73771e-05,0.00815114,6.90533e-05,5.91667e-05,3.56043e-05,-3.55286e-07,6.09661e-05,1.35184e-05,5.94485e-05,2.68247e-05,2.65966e-05,1.05093e-05,2.44322e-05
0.296324,0.00660786,9.58903e-05,6.67906e-05,6.88038e-05,0.00820461,6.85112e-05,5.85961e-05,3.55005e-05,-2.37908e-07,6.01855e-05,1.34228e-05,5.86696e-05,2.66258e-05,2.65529e-05,1.04421e-05,2.44134e-05
0.29656,0.00663693,9.502e-05,6.40024e-05,7.02317e-05,0.0082619,6.78952e-05,5.79383e-05,3.53966e-05,-1.20963e-07,5.94045e-05,1.33275e-05,5.78902e-05,2.64274e-05,2.65097e-05,1.03761e-05,2.43947e-05
0.296797,0.00666948,9.43095e-05,6.13108e-05,7.16607e-05,0.00832307,6.71924e-05,5.71774e-05,3.52927e-05,-4.45328e-09,5.86231e-05,1.32325e-05,5.71101e-05,2.62295e-05,2.6467e-05,1.0311e-05,2.43759e-05
0.297034,0.0067056,9.3749e-05,5.87077e-05,7.30909e-05,0.00838816,6.63916e-05,5.62992e-05,3.51886e-05,1.11619e-07,5.78412e-05,1.31379e-05,5.63294e-05,2.60321e-05,2.64248e-05,1.0247e-05,2.43571e-05
0.29727,0.00674536,9.33289e-05,5.61848e-05,7.45221e-05,0.00845724,6.54839e-05,5.52921e-05,3.50845e-05,2.27252e-07,5.7059e-05,1.30436e-05,5.55481e-05,2.58353e-05,2.6383e-05,1.0184e-05,2.43383e-05
0.297508,0.00678883,9.30403e-05,5.37346e-05,7.59546e-05,0.00853035,6.44639e-05,5.41477e-05,3.49803e-05,3.42444e-07,5.62763e-05,1.29496e-05,5.47661e-05,2.5639e-05,2.63418e-05,1.0122e-05,2.43194e-05
0.297745,0.00683609,9.28761e-05,5.13523e-05,7.73881e-05,0.00860754,6.33301e-05,5.28617e-05,3.4876e-05,4.57192e-07,5.54933e-05,1.28559e-05,5.39836e-05,2.54433e-05,2.63009e-05,1.00609e-05,2.43006e-05
0.297982,0.00688721,9.28319e-05,4.9038e-05,7.88228e-05,0.00868887,6.20865e-05,5.1436e-05,3.47717e-05,5.71496e-07,5.47098e-05,1.27626e-05,5.32004e-05,2.52481e-05,2.62605e-05,1.00008e-05,2.42817e-05
0.29822,0.00694227,9.2907e-05,4.68001e-05,8.02587e-05,0.00877439,6.07439e-05,4.988e-05,3.46672e-05,6.85352e-07,5.3926e-05,1.26696e-05,5.24166e-05,2.50535e-05,2.62205e-05,9.94146e-06,2.42628e-05
0.298458,0.00700133,9.31054e-05,4.4659e-05,8.16957e-05,0.00886414,5.93221e-05,4.82134e-05,3.45627e-05,7.9876e-07,5.31418e-05,1.2577e-05,5.16321e-05,2.48594e-05,2.61809e-05,9.88302e-06,2.42439e-05
0.298696,0.00706447,9.34369e-05,4.26522e-05,8.31339e-05,0.00895819,5.7852e-05,4.64703e-05,3.44581e-05,9.11716e-07,5.23573e-05,1.24846e-05,5.08471e-05,2.46659e-05,2.61417e-05,9.8254e-06,2.4225e-05
0.298934,0.00713177,9.39176e-05,4.08399e-05,8.45731e-05,0.00905658,5.63785e-05,4.47032e-05,3.43534e-05,1.02422e-06,5.15724e-05,1.23926e-05,5.00614e-05,2.4473e-05,2.61029e-05,9.76857e-06,2.42061e-05
0.299173,0.00720327,9.45717e-05,3.93126e-05,8.60136e-05,0.00915932,5.49657e-05,4.29915e-05,3.42486e-05,1.13627e-06,5.07872e-05,1.2301e-05,4.9275e-05,2.42807e-05,2.60644e-05,9.71251e-06,2.41872e-05
0.299412,0.00727869,9.5435e-05,3.82025e-05,8.74552e-05,0.00926605,5.37092e-05,4.14594e-05,3.41437e-05,1.24786e-06,5.00017e-05,1.22097e-05,4.84881e-05,2.40889e-05,2.60262e-05,9.65719e-06,2.41682e-05
0.29965,0.00735762,9.65441e-05,3.76554e-05,8.88979e-05,0.00937621,5.27162e-05,4.02537e-05,3.40388e-05,1.35899e-06,4.92159e-05,1.21187e-05,4.77005e-05,2.38977e-05,2.59884e-05,9.60258e-06,2.41492e-05
0.299889,0.0074396,9.79288e-05,3.77943e-05,9.03418e-05,0.0094892,5.20877e-05,3.95175e-05,3.39338e-05,1.46967e-06,4.84297e-05,1.20281e-05,4.69123e-05,2.37071e-05,2.59508e-05,9.54865e-06,2.41302e-05
0.300129,0.00752421,9.96094e-05,3.86938e-05,9.17869e-05,0.00960447,5.1908e-05,3.93708e-05,3.38286e-05,1.57988e-06,4.76433e-05,1.19378e-05,4.61235e-05,2.35171e-05,2.59136e-05,9.49538e-06,2.41112e-05
0.300368,0.007611,0.000101622,4.03632e-05,9.32623e-05,0.00972143,5.23054e-05,3.98893e-05,3.38334e-05,1.68962e-06,4.69757e-05,1.18479e-05,4.5457e-05,2.33277e-05,2.57504e-05,9.44274e-06,2.39566e-05
0.300608,0.00769955,0.000103996,4.27485e-05,9.48032e-05,0.00983951,5.33836e-05,4.10901e-05,3.40795e-05,1.7989e-06,4.65688e-05,1.17583e-05,4.50599e-05,2.31388e-05,2.53109e-05,9.3907e-06,2.35043e-05
0.300847,0.0077894,0.000106656,4.57503e-05,9.63452e-05,0.00995815,5.49667e-05,4.2931e-05,3.43258e-05,1.90771e-06,4.61617e-05,1.16691e-05,4.46624e-05,2.29506e-05,2.48717e-05,9.33924e-06,2.30517e-05
0.301087,0.00788014,0.000109578,4.9246e-05,9.78885e-05,0.0100768,5.7004e-05,4.53234e-05,3.45723e-05,2.01605e-06,4.57544e-05,1.15802e-05,4.42647e-05,2.2763e-05,2.44331e-05,9.28833e-06,2.25988e-05
0.301328,0.00797131,0.000112727,5.31081e-05,9.9433e-05,0.0101948,5.94219e-05,4.81519e-05,3.4819e-05,2.12392e-06,4.53468e-05,1.14917e-05,4.38666e-05,2.2576e-05,2.3995e-05,9.23795e-06,2.21454e-05
0.301568,0.00806249,0.000116062,5.72152e-05,0.000100979,0.0103116,6.21324e-05,5.12915e-05,3.50659e-05,2.23132e-06,4.49391e-05,1.14035e-05,4.34682e-05,2.23896e-05,2.35574e-05,9.18808e-06,2.16917e-05
0.301809,0.00815324,0.000119534,6.14565e-05,0.000102526,0.0104267,6.50414e-05,5.46203e-05,3.53129e-05,2.33823e-06,4.45311e-05,1.13157e-05,4.30694e-05,2.22039e-05,2.31204e-05,9.13868e-06,2.12377e-05
0.302049,0.00824311,0.000123094,6.57324e-05,0.000104074,0.0105394,6.8055e-05,5.80255e-05,3.55602e-05,2.44467e-06,4.4123e-05,1.12282e-05,4.26704e-05,2.20187e-05,2.26841e-05,9.08975e-06,2.07833e-05
0.30229,0.00833168,0.000126688,6.99538e-05,0.000105623,0.0106493,7.10832e-05,6.14054e-05,3.58077e-05,2.55063e-06,4.37146e-05,1.11412e-05,4.2271e-05,2.18342e-05,2.22484e-05,9.04125e-06,2.03285e-05
0.302531,0.00841851,0.000130262,7.40407e-05,0.000107174,0.0107557,7.40417e-05,6.46699e-05,3.60553e-05,2.65611e-06,4.3306e-05,1.10544e-05,4.18713e-05,2.16503e-05,2.18135e-05,8.99316e-06,1.98734e-05
0.302773,0.00850316,0.000133765,7.79205e-05,0.000108726,0.010858,7.6854e-05,6.77393e-05,3.63032e-05,2.7611e-06,4.28972e-05,1.09681e-05,4.14713e-05,2.14671e-05,2.13793e-05,8.94546e-06,1.94179e-05
0.303014,0.00858519,0.000137143,8.15272e-05,0.000110279,0.0109558,7.9451e-05,7.05441e-05,3.65513e-05,2.86561e-06,4.24882e-05,1.08821e-05,4.1071e-05,2.12845e-05,2.0946e-05,8.89813e-06,1.8962e-05
0.303256,0.00866417,0.000140349,8.48003e-05,0.000111834,0.0110483,8.17722e-05,7.30239e-05,3.67995e-05,2.96963e-06,4.2079e-05,1.07964e-05,4.06704e-05,2.11025e-05,2.05136e-05,8.85115e-06,1.85058e-05
0.303498,0.00873966,0.000143338,8.76847e-05,0.000113389,0.0111351,8.37658e-05,7.51276e-05,3.7048e-05,3.07316e-06,4.16696e-05,1.07112e-05,4.02694e-05,2.09212e-05,2.00821e-05,8.8045e-06,1.80492e-05
0.30374,0.00881122,0.000146069,9.01304e-05,0.000114946,0.0112155,8.53898e-05,7.6814e-05,3.72966e-05,3.1762e-06,4.126e-05,1.06263e-05,3.98681e-05,2.07406e-05,1.96517e-05,8.75816e-06,1.75922e-05
0.303982,0.00887843,0.000148507,9.2093e-05,0.000116504,0.011289,8.66138e-05,7.80531e-05,3.75455e-05,3.27875e-06,4.08502e-05,1.05418e-05,3.94665e-05,2.05606e-05,1.92225e-05,8.7121e-06,1.71349e-05
0.304225,0.00894083,0.000150625,9.35347e-05,0.000118064,0.0113551,8.74206e-05,7.88285e-05,3.77945e-05,3.3808e-06,4.04402e-05,1.04576e-05,3.90646e-05,2.03812e-05,1.87945e-05,8.66632e-06,1.66772e-05
0.304467,0.008998,0.000152401,9.44251e-05,0.000119624,0.011413,8.781e-05,7.91408e-05,3.80438e-05,3.48235e-06,4.00299e-05,1.03738e-05,3.86624e-05,2.02026e-05,1.83679e-05,8.62079e-06,1.62191e-05
0.30471,0.00904949,0.000153826,9.47438e-05,0.000121186,0.0114623,8.78031e-05,7.90127e-05,3.82932e-05,3.5834e-06,3.96195e-05,1.02904e-05,3.82598e-05,2.00246e-05,1.79427e-05,8.57549e-06,1.57607e-05
0.304953,0.00909488,0.000154901,9.44831e-05,0.000122749,0.0115025,8.74487e-05,7.84966e-05,3.85429e-05,3.68395e-06,3.92089e-05,1.02074e-05,3.78569e-05,1.98473e-05,1.75191e-05,8.53041e-06,1.53019e-05
0.305197,0.00913378,0.000155466,9.36615e-05,0.000124086,0.0115329,8.68172e-05,7.76918e-05,3.87454e-05,3.784e-06,3.87693e-05,1.01248e-05,3.74239e-05,1.96706e-05,1.71638e-05,8.48553e-06,1.49196e-05
0.30544,0.00916629,0.000155184,9.23801e-05,0.000124691,0.0115543,8.60314e-05,7.67875e-05,3.87955e-05,3.88354e-06,3.82368e-05,1.00426e-05,3.68945e-05,1.94947e-05,1.70241e-05,8.44083e-06,1.47842e-05
0.305684,0.00919269,0.000154725,9.07777e-05,0.000125297,0.0115677,8.53483e-05,7.59957e-05,3.88457e-05,3.98258e-06,3.77041e-05,9.96069e-06,3.63646e-05,1.93194e-05,1.68843e-05,8.3963e-06,1.46487e-05
0.305928,0.00921325,0.000154183,8.89983e-05,0.000125903,0.0115741,8.49343e-05,7.55046e-05,3.88959e-05,4.0811e-06,3.71712e-05,9.87921e-06,3.58344e-05,1.91448e-05,1.67446e-05,8.35192e-06,1.4513e-05
0.306172,0.00922828,0.000153644,8.71875e-05,0.00012651,0.0115745,8.49173e-05,7.54596e-05,3.89461e-05,4.17912e-06,3.66381e-05,9.79812e-06,3.53037e-05,1.89709e-05,1.6605e-05,8.30768e-06,1.43773e-05
0.306416,0.00923805,0.000153189,8.54882e-05,0.000127117,0.01157,8.53739e-05,7.59473e-05,3.89964e-05,4.27662e-06,3.61048e-05,9.71742e-06,3.47725e-05,1.87977e-05,1.64653e-05,8.26356e-06,1.42415e-05
0.30666,0.00924286,0.000152889,8.40332e-05,0.000127725,0.0115616,8.63209e-05,7.69847e-05,3.90467e-05,4.37361e-06,3.55713e-05,9.63712e-06,3.4241e-05,1.86253e-05,1.63257e-05,8.21955e-06,1.41056e-05
0.306905,0.00924297,0.0001528,8.29374e-05,0.000128333,0.0115502,8.77146e-05,7.85193e-05,3.90971e-05,4.47008e-06,3.50377e-05,9.5572e-06,3.3709e-05,1.84535e-05,1.61861e-05,8.17563e-06,1.39695e-05
0.30715,0.00923869,0.000152961,8.2288e-05,0.000128941,0.0115371,8.94588e-05,8.04385e-05,3.91475e-05,4.56603e-06,3.45038e-05,9.47769e-06,3.31766e-05,1.82824e-05,1.60464e-05,8.1318e-06,1.38334e-05
0.307395,0.0092303,0.000153394,8.21365e-05,0.00012955,0.0115231,9.14168e-05,8.25866e-05,3.9198e-05,4.66146e-06,3.39699e-05,9.39856e-06,3.26438e-05,1.81121e-05,1.59068e-05,8.08804e-06,1.36971e-05
0.30764,0.00921808,0.0001541,8.24932e-05,0.00013016,0.0115094,9.34269e-05,8.4783e-05,3.92484e-05,4.75637e-06,3.34357e-05,9.31984e-06,3.21106e-05,1.79425e-05,1.57672e-05,8.04434e-06,1.35607e-05
0.307885,0.00920233,0.000155061,8.33256e-05,0.00013077,0.0114969,9.53175e-05,8.6839e-05,3.9299e-05,4.85075e-06,3.29015e-05,9.24152e-06,3.15769e-05,1.77736e-05,1.56276e-05,8.00068e-06,1.34242e-05
0.308131,0.00918331,0.000156243,8.45631e-05,0.000131381,0.0114867,9.69202e-05,8.85728e-05,3.93495e-05,4.94461e-06,3.23671e-05,9.1636e-06,3.10428e-05,1.76054e-05,1.5488e-05,7.95706e-06,1.32877e-05
0.308377,0.00916133,0.000157593,8.61035e-05,0.000131992,0.0114798,9.80818e-05,8.98202e-05,3.94001e-05,5.03793e-06,3.18326e-05,9.08608e-06,3.05083e-05,1.7438e-05,1.53483e-05,7.91346e-06,1.3151e-05
0.308623,0.00913666,0.000159048,8.78227e-05,0.000132603,0.0114773,9.86757e-05,9.04463e-05,3.94508e-05,5.13073e-06,3.1298e-05,9.00897e-06,2.99733e-05,1.72713e-05,1.52087e-05,7.86987e-06,1.30142e-05
0.308869,0.0091096,0.000160535,8.95843e-05,0.000133215,0.0114801,9.86153e-05,9.03583e-05,3.95015e-05,5.223e-06,3.07633e-05,8.93227e-06,2.9438e-05,1.71054e-05,1.5069e-05,7.8263e-06,1.28772e-05
0.309115,0.00908042,0.000161975,9.12466e-05,0.000133828,0.0114893,9.78712e-05,8.95232e-05,3.95522e-05,5.31473e-06,3.02285e-05,8.85598e-06,2.89021e-05,1.69402e-05,1.49293e-05,7.78271e-06,1.27402e-05
0.309362,0.00904942,0.000163285,9.26697e-05,0.000134441,0.011506,9.64969e-05,8.79957e-05,3.9603e-05,5.40592e-06,2.96937e-05,8.7801e-06,2.83659e-05,1.67757e-05,1.47896e-05,7.73912e-06,1.26031e-05
0.309609,0.00901688,0.000164386,9.3719e-05,0.000135054,0.0115312,9.46659e-05,8.59606e-05,3.96538e-05,5.49658e-06,2.91588e-05,8.70463e-06,2.78293e-05,1.6612e-05,1.46498e-05,7.6955e-06,1.24658e-05
0.309856,0.00898308,0.000165204,9.42689e-05,0.000135668,0.0115658,9.27243e-05,8.37934e-05,3.97046e-05,5.58669e-06,2.8624e-05,8.62958e-06,2.72922e-05,1.64491e-05,1.45101e-05,7.65185e-06,1.23285e-05
0.310103,0.00894831,0.000165628,9.42073e-05,0.000136227,0.011611,9.12556e-05,8.21373e-05,3.97625e-05,5.67626e-06,2.81667e-05,8.55494e-06,2.68361e-05,1.62869e-05,1.43713e-05,7.60816e-06,1.21922e-05
0.31035,0.00891296,0.000165445,9.34939e-05,0.000136495,0.0116678,9.11351e-05,8.19574e-05,3.98571e-05,5.76529e-06,2.81149e-05,8.48072e-06,2.68053e-05,1.61255e-05,1.42376e-05,7.56443e-06,1.20618e-05
0.310598,0.00887749,0.000164927,9.21774e-05,0.000136764,0.011737,9.3455e-05,8.44848e-05,3.99518e-05,5.85378e-06,2.80633e-05,8.40692e-06,2.67745e-05,1.59649e-05,1.41039e-05,7.52065e-06,1.19314e-05
0.310846,0.00884239,0.000164124,9.03259e-05,0.000137033,0.0118171,9.92082e-05,9.07664e-05,4.00465e-05,5.94171e-06,2.8012e-05,8.33354e-06,2.67437e-05,1.5805e-05,1.39701e-05,7.47681e-06,1.18009e-05
0.311093,0.00880815,0.000163092,8.80179e-05,0.000137302,0.0119043,0.000108566,0.000100872,4.01414e-05,6.0291e-06,2.79609e-05,8.26059e-06,2.67128e-05,1.5646e-05,1.38363e-05,7.43291e-06,1.16702e-05
0.311342,0.00877525,0.000161891,8.53396e-05,0.000137571,0.0119946,0.000120819,0.000113922,4.02362e-05,6.11593e-06,2.791e-05,8.18806e-06,2.66819e-05,1.54877e-05,1.37024e-05,7.38894e-06,1.15395e-05
