wavelength_um,loss_10,loss_10_sd,loss_12,loss_12_sd,loss_13,loss_13_sd
4.67378,1.0927,0.0322656,0.852695,0.0222133,0.708595,0.0168571
4.71163,1.10081,0.0327155,0.858901,0.0225263,0.713672,0.0170944
4.74979,1.109,0.0331713,0.865167,0.0228436,0.7188,0.0173352
4.78826,1.11725,0.033633,0.871493,0.0231653,0.723978,0.0175794
4.82705,1.12559,0.0341007,0.877882,0.0234913,0.72921,0.0178271
4.86614,1.13401,0.0345745,0.884332,0.0238218,0.734494,0.0180782
4.90556,1.1425,0.0350545,0.890846,0.0241568,0.73983,0.018333
4.94529,1.15108,0.0355407,0.897421,0.0244963,0.745218,0.0185914
4.98534,1.15974,0.0360332,0.90406,0.0248404,0.750659,0.0188534
5.02572,1.16847,0.0365321,0.910764,0.0251891,0.756153,0.0191191
5.06643,1.17729,0.0370373,0.91753,0.0255426,0.761699,0.0193885
5.10746,1.18619,0.0375491,0.92436,0.0259008,0.7673,0.0196617
5.14883,1.19517,0.0380675,0.931253,0.0262638,0.772954,0.0199386
5.19053,1.20423,0.0385925,0.93821,0.0266317,0.778662,0.0202195
5.23257,1.21337,0.0391243,0.945233,0.0270045,0.784424,0.0205042
5.27495,1.2226,0.0396628,0.95232,0.0273822,0.79024,0.0207929
5.31768,1.2319,0.0402082,0.959473,0.027765,0.796111,0.0210856
5.36075,1.2413,0.0407606,0.966691,0.0281529,0.802037,0.0213823
5.40417,1.25077,0.04132,0.973975,0.0285459,0.808018,0.0216831
5.44794,1.26034,0.0418865,0.981327,0.028944,0.814054,0.021988
5.49206,1.26998,0.0424602,0.988744,0.0293475,0.820145,0.0222971
5.53655,1.27971,0.0430411,0.996229,0.0297562,0.826294,0.0226104
5.58139,1.28953,0.0436294,1.00378,0.0301703,0.832499,0.0229279
5.6266,1.29944,0.0442251,1.0114,0.0305898,0.838759,0.0232498
5.67217,1.30943,0.0448283,1.01909,0.0310149,0.845075,0.023576
5.71811,1.31951,0.0454391,1.02684,0.0314454,0.851449,0.0239066
5.76442,1.32968,0.0460575,1.03467,0.0318816,0.85788,0.0242417
5.81111,1.33993,0.0466836,1.04256,0.0323234,0.864369,0.0245812
5.85818,1.35027,0.0473177,1.05052,0.0327709,0.870917,0.0249254
5.90563,1.3607,0.0479596,1.05856,0.0332243,0.877523,0.0252741
5.95346,1.37123,0.0486095,1.06667,0.0336834,0.884191,0.0256274
6.00168,1.38186,0.0492675,1.07484,0.0341485,0.890916,0.0259855
6.05029,1.39257,0.0499336,1.08309,0.0346196,0.8977,0.0263482
6.09929,1.40337,0.050608,1.09141,0.0350967,0.904542,0.0267158
6.1487,1.41426,0.0512908,1.0998,0.0355799,0.911443,0.0270883
6.1985,1.42525,0.051982,1.10826,0.0360692,0.918406,0.0274656
6.2487,1.43633,0.0526817,1.1168,0.0365648,0.92543,0.0278479
6.29931,1.4475,0.05339,1.12541,0.0370667,0.932515,0.0282352
6.35033,1.45877,0.054107,1.13409,0.037575,0.939661,0.0286276
6.40177,1.47014,0.0548328,1.14285,0.0380897,0.946871,0.029025
6.45362,1.4816,0.0555675,1.15169,0.0386109,0.954142,0.0294276
6.50589,1.49316,0.0563112,1.1606,0.0391386,0.961476,0.0298355
6.55858,1.50482,0.0570639,1.16958,0.039673,0.968871,0.0302486
6.6117,1.51657,0.0578258,1.17864,0.0402141,0.976328,0.0306671
6.66526,1.52842,0.058597,1.18778,0.040762,0.983849,0.0310909
6.71924,1.54038,0.0593776,1.19699,0.0413167,0.991437,0.0315202
6.77366,1.55243,0.0601676,1.20628,0.0418784,0.999091,0.0319549
6.82853,1.56459,0.0609672,1.21566,0.042447,1.00681,0.0323953
6.88383,1.57684,0.0617764,1.22511,0.0430227,1.01459,0.0328412
6.93959,1.5892,0.0625954,1.23463,0.0436055,1.02243,0.0332928
6.9958,1.60166,0.0634242,1.24424,0.0441955,1.03034,0.0337501
7.05246,1.61423,0.064263,1.25393,0.0447929,1.03832,0.0342132
7.10958,1.6269,0.0651119,1.2637,0.0453975,1.04637,0.0346822
7.16716,1.63968,0.0659709,1.27355,0.0460096,1.05449,0.0351571
7.22521,1.65256,0.0668402,1.28349,0.0466292,1.06267,0.0356379
7.28373,1.66554,0.0677199,1.29351,0.0472564,1.07092,0.0361248
7.34273,1.67864,0.0686101,1.3036,0.0478913,1.07924,0.0366177
7.4022,1.69184,0.0695109,1.31379,0.0485339,1.08763,0.0371168
7.46215,1.70516,0.0704224,1.32405,0.0491843,1.09609,0.0376221
7.52259,1.71858,0.0713447,1.33441,0.0498426,1.10461,0.0381337
7.58352,1.73211,0.0722779,1.34484,0.0505089,1.11321,0.0386516
7.64494,1.74575,0.0732221,1.35536,0.0511832,1.12187,0.0391759
7.70686,1.75951,0.0741775,1.36597,0.0518657,1.13062,0.0397067
7.76929,1.77338,0.0751442,1.37667,0.0525564,1.13943,0.040244
7.83221,1.78736,0.0761222,1.38745,0.0532554,1.14832,0.0407879
7.89565,1.80146,0.0771117,1.39833,0.0539628,1.15727,0.0413384
7.9596,1.81567,0.0781129,1.40929,0.0546787,1.16631,0.0418957
8.02407,1.83,0.0791257,1.42034,0.0554031,1.17541,0.0424598
8.08906,1.84445,0.0801505,1.43149,0.0561362,1.18459,0.0430308
8.15458,1.85901,0.0811871,1.44271,0.056878,1.19384,0.0436086
8.22062,1.87369,0.0822359,1.45404,0.0576286,1.20317,0.0441935
8.28721,1.8885,0.0832969,1.46546,0.0583881,1.21258,0.0447854
8.35433,1.90343,0.0843702,1.47696,0.0591567,1.22206,0.0453845
8.42199,1.91846,0.0854559,1.48856,0.0599342,1.23162,0.0459908
8.49021,1.93363,0.0865543,1.50026,0.060721,1.24126,0.0466043
8.55897,1.94892,0.0876653,1.51205,0.061517,1.25097,0.0472252
8.6283,1.96433,0.0887892,1.52394,0.0623224,1.26076,0.0478535
8.69818,1.97986,0.0899261,1.53592,0.0631372,1.27064,0.0484894
8.76863,1.99553,0.091076,1.548,0.0639616,1.28059,0.0491327
8.83965,2.01133,0.0922392,1.56018,0.0647956,1.29063,0.0497837
8.91125,2.02726,0.0934158,1.57245,0.0656393,1.30074,0.0504425
8.98343,2.0433,0.0946058,1.58482,0.0664929,1.31093,0.051109
9.05619,2.05948,0.0958095,1.5973,0.0673564,1.3212,0.0517834
9.12954,2.07578,0.0970269,1.60988,0.0682298,1.33157,0.0524657
9.20348,2.09222,0.0982582,1.62255,0.0691134,1.34201,0.053156
9.27802,2.10879,0.0995036,1.63533,0.0700072,1.35254,0.0538544
9.35317,2.1255,0.100763,1.64822,0.0709114,1.36316,0.054561
9.42893,2.14233,0.102037,1.66119,0.0718259,1.37384,0.0552759
9.5053,2.15931,0.103325,1.67427,0.072751,1.38462,0.0559991
9.58228,2.17644,0.104628,1.68747,0.0736866,1.39549,0.0567307
9.6599,2.19369,0.105946,1.70076,0.074633,1.40645,0.0574708
9.73814,2.21108,0.107279,1.71416,0.0755902,1.41748,0.0582194
9.81701,2.22862,0.108626,1.72768,0.0765584,1.42862,0.0589767
9.89652,2.24628,0.109989,1.7413,0.0775376,1.43984,0.0597428
9.97668,2.26409,0.111367,1.75503,0.0785279,1.45115,0.0605176
10.0575,2.28205,0.112761,1.76887,0.0795294,1.46255,0.0613014
10.1389,2.30014,0.11417,1.78281,0.0805424,1.47403,0.0620941
10.2211,2.31838,0.115595,1.79686,0.0815667,1.4856,0.0628959
10.3038,2.33678,0.117036,1.81103,0.0826027,1.49728,0.0637069
10.3873,2.35532,0.118494,1.82532,0.0836503,1.50905,0.0645271
10.4714,2.374,0.119967,1.83971,0.0847098,1.5209,0.0653567
10.5562,2.39285,0.121457,1.85422,0.0857812,1.53286,0.0661956
10.6417,2.41185,0.122964,1.86886,0.0868646,1.54491,0.0670441
10.7279,2.43099,0.124487,1.8836,0.0879601,1.55705,0.0679022
10.8148,2.45029,0.126027,1.89847,0.0890679,1.56928,0.06877
10.9024,2.46973,0.127584,1.91344,0.0901881,1.5816,0.0696475
10.9907,2.48933,0.129159,1.92854,0.0913207,1.59404,0.0705349
11.0797,2.50909,0.130751,1.94375,0.092466,1.60657,0.0714323
11.1695,2.52899,0.13236,1.95907,0.093624,1.61919,0.0723398
11.26,2.54908,0.133988,1.97453,0.0947949,1.63193,0.0732573
11.3512,2.56931,0.135633,1.99011,0.0959787,1.64476,0.0741852
11.4431,2.58971,0.137296,2.00581,0.0971756,1.65769,0.0751233
11.5358,2.61028,0.138978,2.02165,0.0983858,1.67072,0.0760719
11.6292,2.63102,0.140678,2.03761,0.0996093,1.68385,0.0770311
11.7234,2.65193,0.142397,2.0537,0.100846,1.69708,0.0780008
11.8184,2.67298,0.144135,2.0699,0.102097,1.71041,0.0789814
11.9141,2.69421,0.145892,2.08624,0.103361,1.72386,0.0799727
12.0106,2.71562,0.147668,2.10269,0.104639,1.73741,0.080975
12.1079,2.73717,0.149463,2.11927,0.105932,1.75107,0.0819883
12.2059,2.75891,0.151278,2.13599,0.107238,1.76484,0.0830127
12.3048,2.78083,0.153112,2.15285,0.108558,1.77873,0.0840484
12.4044,2.80289,0.154967,2.16983,0.109893,1.7927,0.0850954
12.5049,2.82516,0.156842,2.18696,0.111243,1.80679,0.0861538
12.6062,2.84759,0.158737,2.20423,0.112607,1.82099,0.0872238
12.7083,2.87021,0.160653,2.22163,0.113986,1.83528,0.0883055
12.8112,2.89303,0.162589,2.23916,0.11538,1.8497,0.0893989
12.915,2.91602,0.164547,2.25684,0.116789,1.86424,0.0905041
13.0196,2.9392,0.166525,2.27465,0.118213,1.87889,0.0916214
13.1251,2.96255,0.168525,2.29259,0.119652,1.89366,0.0927507
13.2314,2.98612,0.170546,2.31068,0.121107,1.90856,0.0938923
13.3385,3.00982,0.17259,2.32888,0.122578,1.92354,0.0950461
13.4466,3.03375,0.174655,2.34726,0.124064,1.93868,0.0962124
13.5555,3.05784,0.176742,2.36577,0.125567,1.9539,0.0973912
13.6653,3.08213,0.178852,2.38444,0.127085,1.96924,0.0985827
13.7759,3.10661,0.180985,2.40325,0.12862,1.9847,0.0997869
13.8875,3.13128,0.18314,2.42222,0.130171,2.00028,0.101004
14,3.15614,0.185319,2.44134,0.131739,2.01599,0.102234
